corpus,titolo,sequenza,tipo,n_eventi,gamma,gamma_A1,gamma_A2,cv_tau
wikipedia,Olympic Games,on,appaiata,67,1.1737010551166123,0.980206119593387,1.1536626390661084,1.159560262653454
wikipedia,World War II,vocali,vocali,25230,1.0690512727072223,0.9930449296800029,0.9745006776614354,0.5065369587042138
wikipedia,World War II,spazio,spazio,12371,1.0960160399560068,1.017157589967745,1.0196605947605335,0.4511467972341963
wikipedia,World War II,e,lettera,7823,1.2170529339331193,0.9738139919838013,1.0077028333437348,0.8506997387074676
wikipedia,World War II,a,lettera,6225,1.2412618400275215,1.030330213088761,0.973976596076783,0.8869635039556614
wikipedia,World War II,t,lettera,5665,1.191121661147765,0.9336710876646309,0.9844054897596429,0.8748832329940543
wikipedia,World War II,n,lettera,5497,1.1067322869584764,1.0542399190258644,0.9994275778084578,0.8239958319932288
wikipedia,World War II,i,lettera,5258,1.1968734847516604,1.0202065185380504,0.9294595177026825,0.8924280687338146
wikipedia,World War II,o,lettera,4309,1.288891874556917,0.9476470203341806,0.9643034622584775,0.8971282741089016
wikipedia,World War II,r,lettera,4161,1.2056679183158903,0.9677247383686091,1.0041721880771746,0.8935483531508465
wikipedia,World War II,s,lettera,3857,1.2870151131380985,1.0096129334392288,0.9870890997055427,0.9319208563371038
wikipedia,World War II,d,lettera,2627,1.2108846333596008,1.0156345744949657,0.9652984100786814,0.9165805340004328
wikipedia,World War II,h,lettera,2600,1.0897418536520251,0.9523509782866938,0.9460071320730424,0.8801907420260268
wikipedia,World War II,l,lettera,2598,1.2767794087176947,0.9294798152033182,1.0108876346183777,1.0573465928198365
wikipedia,World War II,c,lettera,2076,1.177749266561596,1.010298148611566,1.0374468862139,0.9814621030834385
wikipedia,World War II,m,lettera,1645,1.1658318480744672,0.977103431150824,1.0003221050394504,0.9511847124879469
wikipedia,World War II,u,lettera,1615,0.9962484319893117,0.9728839422758883,0.9094991944904175,0.9224329017585366
wikipedia,World War II,p,lettera,1482,1.1517049804932313,0.9722248588677571,0.9984666845007903,0.9878924977856332
wikipedia,World War II,f,lettera,1377,1.1307590225337552,0.9597952941106201,0.905925768722624,0.9721888390141268
wikipedia,World War II,g,lettera,1302,1.2592471871520612,0.9836565700323824,1.029550802067565,1.0274986917931144
wikipedia,World War II,y,lettera,981,1.1546850303547338,0.9296730155305024,0.9716573077082075,0.9974036957199306
wikipedia,World War II,w,lettera,946,1.2166410837499444,0.9611383509420642,1.0303501344364256,1.095179680383259
wikipedia,World War II,the,funzione,1139,1.134794191731388,1.0135157876931582,1.0181788596431276,0.85215063466053
wikipedia,World War II,and,funzione,498,1.1638028780572174,0.9030900668897205,0.9791807313621086,0.8746460561629332
wikipedia,World War II,in,funzione,422,1.231553951137652,0.9733966051367076,1.0818361674630304,1.1863774702766363
wikipedia,World War II,of,funzione,419,1.128530369640949,1.0396575718627965,1.0507064924960403,0.9540496388880283
wikipedia,World War II,to,funzione,294,1.171801132110161,0.9372874307969831,1.119052056671517,1.1285205943136456
wikipedia,World War II,by,funzione,153,1.0041749562795874,0.929641075653146,0.9807748338127317,0.9726633442840343
wikipedia,World War II,soviet,keyword,130,1.3595746776305624,1.0271647143384297,1.3291985998562255,1.5316330874487498
wikipedia,World War II,germany,keyword,121,1.201507754546632,1.034685593376601,1.1865969547978341,1.4155002702290032
wikipedia,World War II,forces,keyword,88,1.2522020679656702,1.0194548170903956,1.2328075582991123,1.39421096041792
wikipedia,World War II,german,keyword,91,1.1987565713183852,0.9502875072543254,1.1656857432440368,1.4687095874538847
wikipedia,World War II,japanese,keyword,88,1.38629941371572,0.9611970098091241,1.3571069843056562,2.024931609343188
wikipedia,World War II,japan,keyword,84,1.3458157967629714,0.9417137268632132,1.237889217828469,1.5148778782048191
wikipedia,World War II,union,keyword,72,1.2916765339614011,1.0021118326280027,1.22877949222967,1.4086362393695686
wikipedia,World War II,war,appaiata,138,1.237962392058823,1.03149966363688,1.2049353167447603,1.5538387261032953
wikipedia,World War II,was,appaiata,103,0.9622597904832771,0.9446776747497486,0.9136600118452428,0.8145782839772675
wikipedia,World War II,with,appaiata,85,1.0818734768773246,1.003067264588627,1.1115685308358108,1.0862949120353582
wikipedia,World War II,were,appaiata,70,1.22483744658739,1.0318760624276144,1.15273483749835,1.2590756633001379
wikipedia,World War II,for,appaiata,65,1.1434445960943451,1.040211490524378,1.0820883995110906,1.1261188534710735
wikipedia,World War II,an,appaiata,63,0.9951871496166852,0.9507327735949082,0.9443203275725471,1.0014607341188395
wikipedia,World War II,as,appaiata,62,0.9904726903232783,0.9424974692110663,1.0343170779438193,1.0984034442563537
wikipedia,World War I,vocali,vocali,24589,1.2731843194748422,1.0074358858481707,0.9591466564286574,0.5238410535817835
wikipedia,World War I,spazio,spazio,12383,1.1411445374045337,0.9725146904011654,0.9838319522683179,0.47221542643881337
wikipedia,World War I,e,lettera,7734,1.2112631292351783,0.9717639419791427,0.9458352587791728,0.8569367735221863
wikipedia,World War I,a,lettera,5854,1.186442450943534,0.9131182985973018,0.955276431140013,0.861653011492554
wikipedia,World War I,t,lettera,5666,1.0815565547096124,1.0001177333278866,1.005328059598196,0.8563830509548854
wikipedia,World War I,n,lettera,5128,1.0505961345414232,1.0390979445767832,0.9972296310905984,0.8455738374561256
wikipedia,World War I,i,lettera,4971,1.3069626308240667,1.0547066263600529,0.9902901345104289,0.9208766190145254
wikipedia,World War I,r,lettera,4519,1.1614570462486111,1.0342602917277104,0.9989103115438978,0.8445264019545602
wikipedia,World War I,o,lettera,4343,1.192999296017537,0.9447547509680542,1.0051006269298552,0.9008580022712378
wikipedia,World War I,s,lettera,4081,1.152500819400788,1.000642379478748,1.002737944897554,0.9203444797231635
wikipedia,World War I,h,lettera,2671,1.2186175180921905,0.9655574026491832,0.9920576683118517,0.8876729939279671
wikipedia,World War I,l,lettera,2560,1.1928617290846135,0.98295952456574,1.0037426039172346,1.0646741136991993
wikipedia,World War I,d,lettera,2550,1.1033878899049945,1.0202971658478657,0.9576544122615823,0.9105000507244424
wikipedia,World War I,c,lettera,1874,1.0801939866685917,1.024235616988365,1.0025602410603267,0.966056920847952
wikipedia,World War I,u,lettera,1687,1.0966677290980742,1.0166349205336864,1.0403955416916497,0.9538217633299009
wikipedia,World War I,m,lettera,1657,1.0243439447592095,1.0373440569352015,1.009749667843714,0.9968418373676582
wikipedia,World War I,f,lettera,1509,1.1324083374449658,1.0179442978845479,1.0254860631336031,0.9749642156901633
wikipedia,World War I,g,lettera,1329,1.074813379881242,0.9932481961498584,1.000110624762846,0.9768814378632602
wikipedia,World War I,p,lettera,1261,1.1393855958878762,0.9612474053606969,0.9272087681605776,1.0655387489042054
wikipedia,World War I,w,lettera,1116,1.0873362851369555,0.9708882767951513,1.0432388284134149,0.9781006058454531
wikipedia,World War I,b,lettera,1018,1.2042825128482766,0.925562157738474,0.9724076542330291,1.007953093948356
wikipedia,World War I,the,funzione,1095,1.2842797169294666,1.050426642495262,1.006990635410084,0.874241327717351
wikipedia,World War I,of,funzione,473,1.1786849751970616,0.9992173634436506,1.0301942187673745,1.0049246526031737
wikipedia,World War I,and,funzione,413,1.0942859440357644,0.9901598924777222,0.9665298140314907,0.9256729269725924
wikipedia,World War I,in,funzione,349,1.1965766799726318,1.0379223429301827,1.0845765496392572,1.0565335425741131
wikipedia,World War I,to,funzione,323,1.121770392787424,0.9516936150214396,1.083064009820565,1.1058846641002074
wikipedia,World War I,on,funzione,143,1.2019353414431047,1.010462516862895,1.1398514884610116,1.5031624884676793
wikipedia,World War I,german,keyword,99,1.2999448454583522,1.0409145532359652,1.1585505223626171,1.465019272399417
wikipedia,World War I,germany,keyword,71,1.1548745766715238,0.97888020030455,1.1371517614671003,1.3122774834904505
wikipedia,World War I,british,keyword,54,1.286574626922305,0.9515596005363699,1.2386152026420743,1.5758397630195142
wikipedia,World War I,army,keyword,42,1.1444806842348034,0.9923122516077294,1.1220240432067303,1.4636610033444792
wikipedia,World War I,french,keyword,41,1.334868605520209,1.0709671496159014,1.3066330614779122,1.6874889908889104
wikipedia,World War I,powers,keyword,38,1.1564952805138662,1.032372159155179,1.162173460987222,1.3568462206070868
wikipedia,World War I,battle,keyword,36,1.2807443134668357,1.004608258598365,1.3102131194832456,1.4872669160818826
wikipedia,World War I,with,appaiata,96,1.0465957989315684,0.9497135141591766,1.0696040989565214,1.0428045076500594
wikipedia,World War I,for,appaiata,79,1.0578501310979136,0.9681129186906134,1.1080448718391185,1.1686828126146405
wikipedia,World War I,from,appaiata,53,1.1643522816367722,0.9500899424682703,1.0905658113158119,1.4618940204752666
wikipedia,World War I,this,appaiata,40,1.0552488488100247,0.9716783699148802,1.078620042607861,0.9501096259366258
wikipedia,World War I,but,appaiata,37,0.9127320463236325,0.9516474896261603,0.9269826154801333,0.8592488746181561
wikipedia,World War I,it,appaiata,36,1.0751590287683752,0.9954708635042292,1.0678202301971755,1.217060118692392
wikipedia,World War I,its,appaiata,35,1.11759418594881,0.9583288420832842,1.0979489945824727,1.1570713758760864
wikipedia,Hinduism,vocali,vocali,25244,1.1272140377683553,1.0354391702672456,0.9985275014352216,0.48346230170876114
wikipedia,Hinduism,spazio,spazio,12178,1.3025650090917682,1.0477058255174672,1.0290655118017902,0.49333099150116394
wikipedia,Hinduism,e,lettera,6821,1.2377250906105295,1.010328134451991,0.9827674464704899,0.9207680633208362
wikipedia,Hinduism,a,lettera,6388,1.3139676797195672,0.9209593312940062,0.9619402267899724,0.9273355945851579
wikipedia,Hinduism,i,lettera,6014,1.2946181515220516,1.0118127608776857,0.9895295419739684,0.9106763244096848
wikipedia,Hinduism,t,lettera,5457,1.1903953467491608,0.9595914960923727,1.0054342442021005,0.8631907603606256
wikipedia,Hinduism,n,lettera,4960,1.2614891626936735,0.9830708020267607,1.0048628845550795,0.8501257820187887
wikipedia,Hinduism,s,lettera,4870,1.2066842282696557,0.979933156214753,0.9178802960210658,0.921079359270808
wikipedia,Hinduism,o,lettera,4168,1.2265947438500777,0.9711220653746914,0.964421145882001,0.9625810856218389
wikipedia,Hinduism,r,lettera,4000,1.2002310588051808,1.032244549864009,0.9914766995976341,0.8895471742617819
wikipedia,Hinduism,h,lettera,3431,1.141004133219141,1.0361421713050027,0.9789208609754079,0.8932229183402481
wikipedia,Hinduism,d,lettera,2991,1.2074312227600184,0.9976401984277498,0.9917707359920062,0.8754820822835097
wikipedia,Hinduism,l,lettera,2354,1.1726465473125762,0.9145954502390374,0.93511717659565,1.0664698936298862
wikipedia,Hinduism,c,lettera,2018,1.2315210472208609,0.9697851000203639,1.0144903013126616,1.084808636544019
wikipedia,Hinduism,u,lettera,1853,1.247633974835302,0.9355832076443095,0.95317836552784,0.8862482151373751
wikipedia,Hinduism,m,lettera,1824,1.2730288141647013,0.9925118714254767,0.9519952466516504,1.0062935148896384
wikipedia,Hinduism,f,lettera,1348,1.205084820343234,0.9760544906556324,0.9781331042067304,1.0028470985349247
wikipedia,Hinduism,p,lettera,1158,1.1549656396228005,1.014036900184847,1.0051912444576185,1.1598098138355606
wikipedia,Hinduism,g,lettera,1128,1.1502782872967154,0.9942121439352625,0.9780790037982996,1.0048951627887168
wikipedia,Hinduism,y,lettera,897,1.0561381166366615,1.0341593055275524,1.0009537330890381,0.9310461825611582
wikipedia,Hinduism,v,lettera,875,1.3119505304479806,0.9237749684486506,1.014838906874228,1.0754469604726522
wikipedia,Hinduism,the,funzione,855,1.1576163981893253,1.0016020914364556,1.0324336241260919,1.085279270871191
wikipedia,Hinduism,and,funzione,556,1.0505633474180345,0.9680496580364237,0.9549885526590276,0.7922649467062155
wikipedia,Hinduism,of,funzione,538,1.10637521972277,1.0010389970999454,1.0364022128796815,0.8979718156610701
wikipedia,Hinduism,in,funzione,294,1.155323095918078,0.9716431633071029,1.0590314313208753,1.1425961959727853
wikipedia,Hinduism,to,funzione,285,1.1622894244688848,0.9742783280318932,1.0964036378838697,1.1187520812648266
wikipedia,Hinduism,is,funzione,202,1.1870218401580241,0.9636672988303395,1.1653741119773395,1.2227365035674225
wikipedia,Hinduism,hinduism,keyword,171,1.2647366743337498,1.0146407112686193,1.1248745724619968,1.1694382986802057
wikipedia,Hinduism,hindu,keyword,152,1.1814605292456994,1.0024865151318068,1.075157873933349,1.0972128958355638
wikipedia,Hinduism,hindus,keyword,51,1.1383511381527753,1.0192150735742163,1.049720079511731,1.166352982526303
wikipedia,Hinduism,life,keyword,50,1.440455093694599,1.0201876729244062,1.2684853410001367,1.7246681124338064
wikipedia,Hinduism,dharma,keyword,46,1.4155369377298983,0.956210307466029,1.3542691915017686,2.4117391024684554
wikipedia,Hinduism,religion,keyword,43,1.2820468605676463,0.9725640926527731,1.1844450812149032,1.9992593546479756
wikipedia,Hinduism,traditions,keyword,41,1.170427723730467,0.9967996984225124,1.13999285198515,1.3632828084092548
wikipedia,Hinduism,as,appaiata,202,0.9695362490150515,1.0242028563240115,0.9265314938827985,0.9892392404299595
wikipedia,Hinduism,or,appaiata,125,1.143288409533036,1.0429956259183364,1.061494476833393,1.2519244442749482
wikipedia,Hinduism,which,appaiata,51,1.0892444006414446,0.9712697615286876,1.0763550115986331,1.1540602117380185
wikipedia,Hinduism,not,appaiata,48,1.1608526829800114,0.9961704653180045,1.0998216438228088,1.2602584215531512
wikipedia,Hinduism,be,appaiata,47,1.00997154261774,0.9878549027547171,0.9608481148844411,0.9696266193690569
wikipedia,Hinduism,have,appaiata,43,1.0758500291441822,1.0457058248387856,1.0541244931371532,1.079323175467999
wikipedia,Hinduism,this,appaiata,43,1.1406388772625482,1.0099694579641525,1.073636840387037,1.2046904847442406
wikipedia,Adolf Hitler,vocali,vocali,24329,1.0811090379946242,0.9972589477075147,1.0216324027114494,0.498023655005891
wikipedia,Adolf Hitler,spazio,spazio,12529,1.1020120133151206,1.0082460005933858,0.9515115869203453,0.47862669986670375
wikipedia,Adolf Hitler,e,lettera,8057,1.2349768643980705,0.941401961809642,0.9928106140330438,0.823642386500444
wikipedia,Adolf Hitler,t,lettera,5516,1.1419953202336433,1.0402775555645156,0.9534069083633918,0.8579025925634938
wikipedia,Adolf Hitler,a,lettera,5371,1.0528521234167292,0.9837088182952557,0.9390698410747178,0.8149550616353425
wikipedia,Adolf Hitler,i,lettera,5192,1.0676971914559326,0.9750212510000064,0.9273160006171363,0.8954900116722153
wikipedia,Adolf Hitler,n,lettera,4810,1.2742950954600314,1.0376591608407897,0.9738412663534425,0.8789582190995188
wikipedia,Adolf Hitler,r,lettera,4641,1.0151084208287928,0.987957652790954,0.9800164153366454,0.8627017497960571
wikipedia,Adolf Hitler,o,lettera,4243,1.1972254419138653,0.8864042277715658,1.027179370195748,0.8785454204530263
wikipedia,Adolf Hitler,s,lettera,3815,1.147701274746193,0.9446216325776652,1.003190791888798,0.934331300151693
wikipedia,Adolf Hitler,h,lettera,3280,1.2003686453393199,0.935556819494017,0.9428342056976519,0.8480823782407327
wikipedia,Adolf Hitler,l,lettera,2876,1.0632864562972368,0.9596560351665401,0.9703403677957826,0.9705325891539509
wikipedia,Adolf Hitler,d,lettera,2620,1.2129477156949091,0.9475190271892086,0.9436090872023017,0.8848550977963308
wikipedia,Adolf Hitler,c,lettera,1974,1.1477081319785847,1.0020774322155812,0.9723210488773737,0.9778874137213869
wikipedia,Adolf Hitler,m,lettera,1772,1.0280692518283097,0.9522191906669858,0.9356338889126908,1.0050199605083387
wikipedia,Adolf Hitler,u,lettera,1466,1.0173112482361149,1.0377952473808052,1.0352686397642756,0.9568281226839964
wikipedia,Adolf Hitler,f,lettera,1414,1.12774622601695,0.9414745436244439,1.0131513152300664,0.9876361222246386
wikipedia,Adolf Hitler,p,lettera,1395,1.2710801448466584,0.9332375299727209,1.0122551535267303,1.079550445935161
wikipedia,Adolf Hitler,g,lettera,1359,1.0369149949878826,1.0123740214774164,1.0695890232889969,0.9701161377466733
wikipedia,Adolf Hitler,w,lettera,973,1.1192956805300445,1.0408027942324931,0.9193141871528372,0.9492252989545008
wikipedia,Adolf Hitler,b,lettera,939,1.1358890068027174,0.9796160374252684,1.088210643453948,1.017209664810754
wikipedia,Adolf Hitler,the,funzione,930,1.224322946356215,0.9607829981640578,1.0211221066668197,0.9575934492843181
wikipedia,Adolf Hitler,of,funzione,468,1.104013514027767,0.9777979130777553,1.0222056527244943,0.9416275825329158
wikipedia,Adolf Hitler,and,funzione,401,1.0106597414871688,0.9936441985747742,1.0216347241051846,0.8952942517306207
